method,seed,k,knn_accuracy,svm_accuracy,dataset
DDFF-L2,20,300,75.0,60.71428571428571,Crohns
DDFF-L2,20,500,75.0,60.71428571428571,Crohns
DDFF-L2,20,23813,67.85714285714286,67.85714285714286,Crohns
DDFF-L2,21,25,78.57142857142857,82.14285714285714,Crohns
DDFF-L2,21,50,78.57142857142857,71.42857142857143,Crohns
DDFF-L2,21,75,75.0,82.14285714285714,Crohns
DDFF-L2,21,100,75.0,85.71428571428571,Crohns
DDFF-L2,21,150,75.0,78.57142857142857,Crohns
DDFF-L2,21,200,78.57142857142857,82.14285714285714,Crohns
DDFF-L2,21,300,82.14285714285714,82.14285714285714,Crohns
DDFF-L2,21,500,85.71428571428571,85.71428571428571,Crohns
DDFF-L2,21,23813,78.57142857142857,85.71428571428571,Crohns
DDFF-L2,22,25,78.57142857142857,78.57142857142857,Crohns
DDFF-L2,22,50,78.57142857142857,71.42857142857143,Crohns
DDFF-L2,22,75,82.14285714285714,71.42857142857143,Crohns
DDFF-L2,22,100,89.28571428571429,67.85714285714286,Crohns
DDFF-L2,22,150,89.28571428571429,71.42857142857143,Crohns
DDFF-L2,22,200,85.71428571428571,64.28571428571429,Crohns
DDFF-L2,22,300,92.85714285714286,82.14285714285714,Crohns
DDFF-L2,22,500,89.28571428571429,85.71428571428571,Crohns
DDFF-L2,22,23813,75.0,85.71428571428571,Crohns
DDFF-L2,23,25,78.57142857142857,78.57142857142857,Crohns
DDFF-L2,23,50,78.57142857142857,82.14285714285714,Crohns
DDFF-L2,23,75,82.14285714285714,67.85714285714286,Crohns
DDFF-L2,23,100,82.14285714285714,78.57142857142857,Crohns
DDFF-L2,23,150,82.14285714285714,71.42857142857143,Crohns
DDFF-L2,23,200,78.57142857142857,67.85714285714286,Crohns
DDFF-L2,23,300,82.14285714285714,71.42857142857143,Crohns
DDFF-L2,23,500,78.57142857142857,78.57142857142857,Crohns
DDFF-L2,23,23813,71.42857142857143,78.57142857142857,Crohns
DDFF-L2,24,25,85.71428571428571,60.71428571428571,Crohns
DDFF-L2,24,50,85.71428571428571,60.71428571428571,Crohns
DDFF-L2,24,75,82.14285714285714,71.42857142857143,Crohns
DDFF-L2,24,100,89.28571428571429,75.0,Crohns
DDFF-L2,24,150,89.28571428571429,75.0,Crohns
DDFF-L2,24,200,85.71428571428571,75.0,Crohns
DDFF-L2,24,300,85.71428571428571,71.42857142857143,Crohns
DDFF-L2,24,500,85.71428571428571,64.28571428571429,Crohns
DDFF-L2,24,23813,82.14285714285714,78.57142857142857,Crohns
DDFF-KL,0,25,75.0,71.42857142857143,Crohns
DDFF-KL,0,50,75.0,78.57142857142857,Crohns
DDFF-KL,0,75,75.0,67.85714285714286,Crohns
DDFF-KL,0,100,78.57142857142857,67.85714285714286,Crohns
DDFF-KL,0,150,85.71428571428571,71.42857142857143,Crohns
DDFF-KL,0,200,82.14285714285714,64.28571428571429,Crohns
DDFF-KL,0,300,85.71428571428571,60.71428571428571,Crohns
DDFF-KL,0,500,78.57142857142857,64.28571428571429,Crohns
DDFF-KL,0,23813,82.14285714285714,75.0,Crohns
DDFF-KL,1,25,71.42857142857143,60.71428571428571,Crohns
DDFF-KL,1,50,75.0,75.0,Crohns
DDFF-KL,1,75,78.57142857142857,75.0,Crohns
DDFF-KL,1,100,82.14285714285714,71.42857142857143,Crohns
DDFF-KL,1,150,78.57142857142857,64.28571428571429,Crohns
DDFF-KL,1,200,78.57142857142857,71.42857142857143,Crohns
DDFF-KL,1,300,78.57142857142857,75.0,Crohns
DDFF-KL,1,500,85.71428571428571,78.57142857142857,Crohns
DDFF-KL,1,23813,82.14285714285714,82.14285714285714,Crohns
DDFF-KL,2,25,67.85714285714286,67.85714285714286,Crohns
DDFF-KL,2,50,75.0,78.57142857142857,Crohns
DDFF-KL,2,75,64.28571428571429,82.14285714285714,Crohns
DDFF-KL,2,100,67.85714285714286,85.71428571428571,Crohns
DDFF-KL,2,150,71.42857142857143,78.57142857142857,Crohns
DDFF-KL,2,200,67.85714285714286,82.14285714285714,Crohns
DDFF-KL,2,300,67.85714285714286,75.0,Crohns
DDFF-KL,2,500,64.28571428571429,78.57142857142857,Crohns
DDFF-KL,2,23813,57.14285714285714,75.0,Crohns
DDFF-KL,3,25,85.71428571428571,75.0,Crohns
DDFF-KL,3,50,82.14285714285714,82.14285714285714,Crohns
DDFF-KL,3,75,71.42857142857143,75.0,Crohns
DDFF-KL,3,100,75.0,71.42857142857143,Crohns
DDFF-KL,3,150,75.0,71.42857142857143,Crohns
DDFF-KL,3,200,75.0,71.42857142857143,Crohns
DDFF-KL,3,300,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,3,500,71.42857142857143,75.0,Crohns
DDFF-KL,3,23813,82.14285714285714,78.57142857142857,Crohns
DDFF-KL,4,25,82.14285714285714,64.28571428571429,Crohns
DDFF-KL,4,50,82.14285714285714,67.85714285714286,Crohns
DDFF-KL,4,75,89.28571428571429,67.85714285714286,Crohns
DDFF-KL,4,100,89.28571428571429,71.42857142857143,Crohns
DDFF-KL,4,150,82.14285714285714,78.57142857142857,Crohns
DDFF-KL,4,200,78.57142857142857,71.42857142857143,Crohns
DDFF-KL,4,300,78.57142857142857,75.0,Crohns
DDFF-KL,4,500,82.14285714285714,85.71428571428571,Crohns
DDFF-KL,4,23813,85.71428571428571,82.14285714285714,Crohns
DDFF-KL,5,25,75.0,67.85714285714286,Crohns
DDFF-KL,5,50,75.0,78.57142857142857,Crohns
DDFF-KL,5,75,78.57142857142857,67.85714285714286,Crohns
DDFF-KL,5,100,75.0,71.42857142857143,Crohns
DDFF-KL,5,150,75.0,78.57142857142857,Crohns
DDFF-KL,5,200,75.0,85.71428571428571,Crohns
DDFF-KL,5,300,75.0,78.57142857142857,Crohns
DDFF-KL,5,500,75.0,78.57142857142857,Crohns
DDFF-KL,5,23813,75.0,82.14285714285714,Crohns
DDFF-KL,6,25,75.0,82.14285714285714,Crohns
DDFF-KL,6,50,67.85714285714286,75.0,Crohns
DDFF-KL,6,75,71.42857142857143,75.0,Crohns
DDFF-KL,6,100,75.0,71.42857142857143,Crohns
DDFF-KL,6,150,82.14285714285714,71.42857142857143,Crohns
DDFF-KL,6,200,78.57142857142857,71.42857142857143,Crohns
DDFF-KL,6,300,78.57142857142857,67.85714285714286,Crohns
DDFF-KL,6,500,78.57142857142857,71.42857142857143,Crohns
DDFF-KL,6,23813,82.14285714285714,75.0,Crohns
DDFF-KL,7,25,71.42857142857143,53.57142857142857,Crohns
DDFF-KL,7,50,67.85714285714286,64.28571428571429,Crohns
DDFF-KL,7,75,64.28571428571429,67.85714285714286,Crohns
DDFF-KL,7,100,64.28571428571429,60.71428571428571,Crohns
DDFF-KL,7,150,60.71428571428571,57.14285714285714,Crohns
DDFF-KL,7,200,60.71428571428571,64.28571428571429,Crohns
DDFF-KL,7,300,60.71428571428571,53.57142857142857,Crohns
DDFF-KL,7,500,60.71428571428571,64.28571428571429,Crohns
DDFF-KL,7,23813,67.85714285714286,75.0,Crohns
DDFF-KL,8,25,60.71428571428571,64.28571428571429,Crohns
DDFF-KL,8,50,78.57142857142857,60.71428571428571,Crohns
DDFF-KL,8,75,67.85714285714286,67.85714285714286,Crohns
DDFF-KL,8,100,78.57142857142857,67.85714285714286,Crohns
DDFF-KL,8,150,82.14285714285714,67.85714285714286,Crohns
DDFF-KL,8,200,78.57142857142857,75.0,Crohns
DDFF-KL,8,300,82.14285714285714,75.0,Crohns
DDFF-KL,8,500,82.14285714285714,67.85714285714286,Crohns
DDFF-KL,8,23813,64.28571428571429,75.0,Crohns
DDFF-KL,9,25,85.71428571428571,78.57142857142857,Crohns
DDFF-KL,9,50,75.0,71.42857142857143,Crohns
DDFF-KL,9,75,71.42857142857143,60.71428571428571,Crohns
DDFF-KL,9,100,60.71428571428571,60.71428571428571,Crohns
DDFF-KL,9,150,64.28571428571429,57.14285714285714,Crohns
DDFF-KL,9,200,67.85714285714286,57.14285714285714,Crohns
DDFF-KL,9,300,71.42857142857143,64.28571428571429,Crohns
DDFF-KL,9,500,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,9,23813,67.85714285714286,82.14285714285714,Crohns
DDFF-KL,10,25,78.57142857142857,75.0,Crohns
DDFF-KL,10,50,85.71428571428571,64.28571428571429,Crohns
DDFF-KL,10,75,85.71428571428571,57.14285714285714,Crohns
DDFF-KL,10,100,82.14285714285714,71.42857142857143,Crohns
DDFF-KL,10,150,85.71428571428571,67.85714285714286,Crohns
DDFF-KL,10,200,85.71428571428571,67.85714285714286,Crohns
DDFF-KL,10,300,85.71428571428571,64.28571428571429,Crohns
DDFF-KL,10,500,85.71428571428571,64.28571428571429,Crohns
DDFF-KL,10,23813,75.0,82.14285714285714,Crohns
DDFF-KL,11,25,71.42857142857143,67.85714285714286,Crohns
DDFF-KL,11,50,67.85714285714286,67.85714285714286,Crohns
DDFF-KL,11,75,64.28571428571429,71.42857142857143,Crohns
DDFF-KL,11,100,64.28571428571429,78.57142857142857,Crohns
DDFF-KL,11,150,75.0,82.14285714285714,Crohns
DDFF-KL,11,200,75.0,82.14285714285714,Crohns
DDFF-KL,11,300,67.85714285714286,85.71428571428571,Crohns
DDFF-KL,11,500,71.42857142857143,82.14285714285714,Crohns
DDFF-KL,11,23813,67.85714285714286,75.0,Crohns
DDFF-KL,12,25,64.28571428571429,71.42857142857143,Crohns
DDFF-KL,12,50,64.28571428571429,64.28571428571429,Crohns
DDFF-KL,12,75,71.42857142857143,67.85714285714286,Crohns
DDFF-KL,12,100,75.0,71.42857142857143,Crohns
DDFF-KL,12,150,67.85714285714286,67.85714285714286,Crohns
DDFF-KL,12,200,78.57142857142857,64.28571428571429,Crohns
DDFF-KL,12,300,75.0,64.28571428571429,Crohns
DDFF-KL,12,500,75.0,71.42857142857143,Crohns
DDFF-KL,12,23813,85.71428571428571,75.0,Crohns
DDFF-KL,13,25,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,13,50,75.0,60.71428571428571,Crohns
DDFF-KL,13,75,82.14285714285714,57.14285714285714,Crohns
DDFF-KL,13,100,75.0,64.28571428571429,Crohns
DDFF-KL,13,150,78.57142857142857,71.42857142857143,Crohns
DDFF-KL,13,200,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,13,300,75.0,78.57142857142857,Crohns
DDFF-KL,13,500,82.14285714285714,82.14285714285714,Crohns
DDFF-KL,13,23813,75.0,82.14285714285714,Crohns
DDFF-KL,14,25,67.85714285714286,64.28571428571429,Crohns
DDFF-KL,14,50,64.28571428571429,67.85714285714286,Crohns
DDFF-KL,14,75,64.28571428571429,53.57142857142857,Crohns
DDFF-KL,14,100,64.28571428571429,67.85714285714286,Crohns
DDFF-KL,14,150,67.85714285714286,60.71428571428571,Crohns
DDFF-KL,14,200,64.28571428571429,64.28571428571429,Crohns
DDFF-KL,14,300,67.85714285714286,53.57142857142857,Crohns
DDFF-KL,14,500,64.28571428571429,57.14285714285714,Crohns
DDFF-KL,14,23813,67.85714285714286,75.0,Crohns
DDFF-KL,15,25,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,15,50,67.85714285714286,75.0,Crohns
DDFF-KL,15,75,67.85714285714286,67.85714285714286,Crohns
DDFF-KL,15,100,67.85714285714286,64.28571428571429,Crohns
DDFF-KL,15,150,67.85714285714286,60.71428571428571,Crohns
DDFF-KL,15,200,71.42857142857143,67.85714285714286,Crohns
DDFF-KL,15,300,64.28571428571429,75.0,Crohns
DDFF-KL,15,500,71.42857142857143,64.28571428571429,Crohns
DDFF-KL,15,23813,75.0,67.85714285714286,Crohns
DDFF-KL,16,25,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,16,50,78.57142857142857,75.0,Crohns
DDFF-KL,16,75,75.0,71.42857142857143,Crohns
DDFF-KL,16,100,78.57142857142857,75.0,Crohns
DDFF-KL,16,150,85.71428571428571,82.14285714285714,Crohns
DDFF-KL,16,200,85.71428571428571,82.14285714285714,Crohns
DDFF-KL,16,300,82.14285714285714,82.14285714285714,Crohns
DDFF-KL,16,500,89.28571428571429,82.14285714285714,Crohns
DDFF-KL,16,23813,82.14285714285714,89.28571428571429,Crohns
DDFF-KL,17,25,85.71428571428571,82.14285714285714,Crohns
DDFF-KL,17,50,82.14285714285714,78.57142857142857,Crohns
DDFF-KL,17,75,89.28571428571429,71.42857142857143,Crohns
DDFF-KL,17,100,78.57142857142857,82.14285714285714,Crohns
DDFF-KL,17,150,75.0,71.42857142857143,Crohns
DDFF-KL,17,200,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,17,300,75.0,75.0,Crohns
DDFF-KL,17,500,78.57142857142857,89.28571428571429,Crohns
DDFF-KL,17,23813,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,18,25,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,18,50,78.57142857142857,71.42857142857143,Crohns
DDFF-KL,18,75,78.57142857142857,60.71428571428571,Crohns
DDFF-KL,18,100,78.57142857142857,75.0,Crohns
DDFF-KL,18,150,75.0,64.28571428571429,Crohns
DDFF-KL,18,200,82.14285714285714,64.28571428571429,Crohns
DDFF-KL,18,300,89.28571428571429,71.42857142857143,Crohns
DDFF-KL,18,500,85.71428571428571,67.85714285714286,Crohns
DDFF-KL,18,23813,75.0,78.57142857142857,Crohns
DDFF-KL,19,25,75.0,71.42857142857143,Crohns
DDFF-KL,19,50,71.42857142857143,64.28571428571429,Crohns
DDFF-KL,19,75,71.42857142857143,67.85714285714286,Crohns
DDFF-KL,19,100,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,19,150,71.42857142857143,67.85714285714286,Crohns
DDFF-KL,19,200,71.42857142857143,78.57142857142857,Crohns
DDFF-KL,19,300,71.42857142857143,85.71428571428571,Crohns
DDFF-KL,19,500,71.42857142857143,71.42857142857143,Crohns
DDFF-KL,19,23813,67.85714285714286,82.14285714285714,Crohns
DDFF-KL,20,25,67.85714285714286,78.57142857142857,Crohns
DDFF-KL,20,50,71.42857142857143,82.14285714285714,Crohns
DDFF-KL,20,75,71.42857142857143,67.85714285714286,Crohns
DDFF-KL,20,100,67.85714285714286,71.42857142857143,Crohns
DDFF-KL,20,150,64.28571428571429,64.28571428571429,Crohns
DDFF-KL,20,200,60.71428571428571,64.28571428571429,Crohns
DDFF-KL,20,300,67.85714285714286,71.42857142857143,Crohns
DDFF-KL,20,500,64.28571428571429,75.0,Crohns
DDFF-KL,20,23813,67.85714285714286,67.85714285714286,Crohns
DDFF-KL,21,25,78.57142857142857,82.14285714285714,Crohns
DDFF-KL,21,50,75.0,78.57142857142857,Crohns
DDFF-KL,21,75,78.57142857142857,85.71428571428571,Crohns
DDFF-KL,21,100,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,21,150,85.71428571428571,85.71428571428571,Crohns
DDFF-KL,21,200,85.71428571428571,82.14285714285714,Crohns
DDFF-KL,21,300,89.28571428571429,89.28571428571429,Crohns
DDFF-KL,21,500,85.71428571428571,85.71428571428571,Crohns
DDFF-KL,21,23813,78.57142857142857,85.71428571428571,Crohns
DDFF-KL,22,25,75.0,82.14285714285714,Crohns
DDFF-KL,22,50,82.14285714285714,82.14285714285714,Crohns
DDFF-KL,22,75,89.28571428571429,85.71428571428571,Crohns
DDFF-KL,22,100,82.14285714285714,78.57142857142857,Crohns
DDFF-KL,22,150,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,22,200,89.28571428571429,85.71428571428571,Crohns
DDFF-KL,22,300,82.14285714285714,85.71428571428571,Crohns
DDFF-KL,22,500,75.0,85.71428571428571,Crohns
DDFF-KL,22,23813,75.0,85.71428571428571,Crohns
DDFF-KL,23,25,75.0,67.85714285714286,Crohns
DDFF-KL,23,50,75.0,82.14285714285714,Crohns
DDFF-KL,23,75,71.42857142857143,78.57142857142857,Crohns
DDFF-KL,23,100,78.57142857142857,78.57142857142857,Crohns
DDFF-KL,23,150,75.0,75.0,Crohns
DDFF-KL,23,200,75.0,71.42857142857143,Crohns
DDFF-KL,23,300,75.0,75.0,Crohns
DDFF-KL,23,500,67.85714285714286,78.57142857142857,Crohns
DDFF-KL,23,23813,71.42857142857143,78.57142857142857,Crohns
DDFF-KL,24,25,85.71428571428571,67.85714285714286,Crohns
DDFF-KL,24,50,75.0,60.71428571428571,Crohns
DDFF-KL,24,75,75.0,64.28571428571429,Crohns
DDFF-KL,24,100,89.28571428571429,82.14285714285714,Crohns
DDFF-KL,24,150,92.85714285714286,71.42857142857143,Crohns
DDFF-KL,24,200,85.71428571428571,71.42857142857143,Crohns
DDFF-KL,24,300,75.0,75.0,Crohns
DDFF-KL,24,500,82.14285714285714,82.14285714285714,Crohns
DDFF-KL,24,23813,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,0,25,82.14285714285714,71.42857142857143,Crohns
DDFF-Max,0,50,78.57142857142857,89.28571428571429,Crohns
DDFF-Max,0,75,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,0,100,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,0,150,85.71428571428571,78.57142857142857,Crohns
DDFF-Max,0,200,82.14285714285714,89.28571428571429,Crohns
DDFF-Max,0,300,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,0,500,85.71428571428571,75.0,Crohns
DDFF-Max,0,23813,82.14285714285714,75.0,Crohns
DDFF-Max,1,25,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,1,50,75.0,67.85714285714286,Crohns
DDFF-Max,1,75,82.14285714285714,75.0,Crohns
DDFF-Max,1,100,85.71428571428571,71.42857142857143,Crohns
DDFF-Max,1,150,82.14285714285714,75.0,Crohns
DDFF-Max,1,200,82.14285714285714,75.0,Crohns
DDFF-Max,1,300,82.14285714285714,71.42857142857143,Crohns
DDFF-Max,1,500,85.71428571428571,60.71428571428571,Crohns
DDFF-Max,1,23813,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,2,25,71.42857142857143,57.14285714285714,Crohns
DDFF-Max,2,50,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,2,75,71.42857142857143,71.42857142857143,Crohns
DDFF-Max,2,100,75.0,78.57142857142857,Crohns
DDFF-Max,2,150,71.42857142857143,82.14285714285714,Crohns
DDFF-Max,2,200,71.42857142857143,85.71428571428571,Crohns
DDFF-Max,2,300,78.57142857142857,78.57142857142857,Crohns
DDFF-Max,2,500,67.85714285714286,71.42857142857143,Crohns
DDFF-Max,2,23813,57.14285714285714,75.0,Crohns
DDFF-Max,3,25,82.14285714285714,75.0,Crohns
DDFF-Max,3,50,78.57142857142857,75.0,Crohns
DDFF-Max,3,75,75.0,67.85714285714286,Crohns
DDFF-Max,3,100,75.0,71.42857142857143,Crohns
DDFF-Max,3,150,82.14285714285714,92.85714285714286,Crohns
DDFF-Max,3,200,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,3,300,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,3,500,75.0,67.85714285714286,Crohns
DDFF-Max,3,23813,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,4,25,82.14285714285714,67.85714285714286,Crohns
DDFF-Max,4,50,85.71428571428571,75.0,Crohns
DDFF-Max,4,75,89.28571428571429,82.14285714285714,Crohns
DDFF-Max,4,100,89.28571428571429,82.14285714285714,Crohns
DDFF-Max,4,150,96.42857142857143,78.57142857142857,Crohns
DDFF-Max,4,200,89.28571428571429,75.0,Crohns
DDFF-Max,4,300,92.85714285714286,71.42857142857143,Crohns
DDFF-Max,4,500,92.85714285714286,75.0,Crohns
DDFF-Max,4,23813,85.71428571428571,82.14285714285714,Crohns
DDFF-Max,5,25,82.14285714285714,64.28571428571429,Crohns
DDFF-Max,5,50,82.14285714285714,60.71428571428571,Crohns
DDFF-Max,5,75,78.57142857142857,67.85714285714286,Crohns
DDFF-Max,5,100,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,5,150,78.57142857142857,75.0,Crohns
DDFF-Max,5,200,78.57142857142857,75.0,Crohns
DDFF-Max,5,300,85.71428571428571,82.14285714285714,Crohns
DDFF-Max,5,500,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,5,23813,75.0,82.14285714285714,Crohns
DDFF-Max,6,25,89.28571428571429,89.28571428571429,Crohns
DDFF-Max,6,50,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,6,75,82.14285714285714,85.71428571428571,Crohns
DDFF-Max,6,100,85.71428571428571,92.85714285714286,Crohns
DDFF-Max,6,150,85.71428571428571,82.14285714285714,Crohns
DDFF-Max,6,200,82.14285714285714,89.28571428571429,Crohns
DDFF-Max,6,300,85.71428571428571,85.71428571428571,Crohns
DDFF-Max,6,500,89.28571428571429,85.71428571428571,Crohns
DDFF-Max,6,23813,82.14285714285714,75.0,Crohns
DDFF-Max,7,25,71.42857142857143,75.0,Crohns
DDFF-Max,7,50,67.85714285714286,75.0,Crohns
DDFF-Max,7,75,75.0,71.42857142857143,Crohns
DDFF-Max,7,100,71.42857142857143,75.0,Crohns
DDFF-Max,7,150,71.42857142857143,78.57142857142857,Crohns
DDFF-Max,7,200,71.42857142857143,82.14285714285714,Crohns
DDFF-Max,7,300,71.42857142857143,71.42857142857143,Crohns
DDFF-Max,7,500,67.85714285714286,75.0,Crohns
DDFF-Max,7,23813,67.85714285714286,75.0,Crohns
DDFF-Max,8,25,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,8,50,82.14285714285714,75.0,Crohns
DDFF-Max,8,75,75.0,82.14285714285714,Crohns
DDFF-Max,8,100,78.57142857142857,89.28571428571429,Crohns
DDFF-Max,8,150,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,8,200,75.0,85.71428571428571,Crohns
DDFF-Max,8,300,75.0,75.0,Crohns
DDFF-Max,8,500,75.0,78.57142857142857,Crohns
DDFF-Max,8,23813,64.28571428571429,75.0,Crohns
DDFF-Max,9,25,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,9,50,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,9,75,85.71428571428571,64.28571428571429,Crohns
DDFF-Max,9,100,85.71428571428571,64.28571428571429,Crohns
DDFF-Max,9,150,85.71428571428571,67.85714285714286,Crohns
DDFF-Max,9,200,85.71428571428571,71.42857142857143,Crohns
DDFF-Max,9,300,78.57142857142857,67.85714285714286,Crohns
DDFF-Max,9,500,82.14285714285714,64.28571428571429,Crohns
DDFF-Max,9,23813,67.85714285714286,82.14285714285714,Crohns
DDFF-Max,10,25,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,10,50,89.28571428571429,75.0,Crohns
DDFF-Max,10,75,89.28571428571429,82.14285714285714,Crohns
DDFF-Max,10,100,85.71428571428571,71.42857142857143,Crohns
DDFF-Max,10,150,89.28571428571429,71.42857142857143,Crohns
DDFF-Max,10,200,85.71428571428571,64.28571428571429,Crohns
DDFF-Max,10,300,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,10,500,85.71428571428571,75.0,Crohns
DDFF-Max,10,23813,75.0,82.14285714285714,Crohns
DDFF-Max,11,25,71.42857142857143,75.0,Crohns
DDFF-Max,11,50,64.28571428571429,71.42857142857143,Crohns
DDFF-Max,11,75,67.85714285714286,67.85714285714286,Crohns
DDFF-Max,11,100,67.85714285714286,75.0,Crohns
DDFF-Max,11,150,71.42857142857143,82.14285714285714,Crohns
DDFF-Max,11,200,67.85714285714286,78.57142857142857,Crohns
DDFF-Max,11,300,67.85714285714286,78.57142857142857,Crohns
DDFF-Max,11,500,64.28571428571429,78.57142857142857,Crohns
DDFF-Max,11,23813,67.85714285714286,75.0,Crohns
DDFF-Max,12,25,75.0,75.0,Crohns
DDFF-Max,12,50,60.71428571428571,64.28571428571429,Crohns
DDFF-Max,12,75,75.0,67.85714285714286,Crohns
DDFF-Max,12,100,67.85714285714286,67.85714285714286,Crohns
DDFF-Max,12,150,60.71428571428571,78.57142857142857,Crohns
DDFF-Max,12,200,71.42857142857143,75.0,Crohns
DDFF-Max,12,300,78.57142857142857,78.57142857142857,Crohns
DDFF-Max,12,500,78.57142857142857,78.57142857142857,Crohns
DDFF-Max,12,23813,85.71428571428571,75.0,Crohns
DDFF-Max,13,25,78.57142857142857,78.57142857142857,Crohns
DDFF-Max,13,50,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,13,75,85.71428571428571,82.14285714285714,Crohns
DDFF-Max,13,100,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,13,150,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,13,200,78.57142857142857,89.28571428571429,Crohns
DDFF-Max,13,300,82.14285714285714,85.71428571428571,Crohns
DDFF-Max,13,500,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,13,23813,75.0,82.14285714285714,Crohns
DDFF-Max,14,25,71.42857142857143,64.28571428571429,Crohns
DDFF-Max,14,50,71.42857142857143,60.71428571428571,Crohns
DDFF-Max,14,75,75.0,75.0,Crohns
DDFF-Max,14,100,75.0,75.0,Crohns
DDFF-Max,14,150,75.0,75.0,Crohns
DDFF-Max,14,200,78.57142857142857,75.0,Crohns
DDFF-Max,14,300,75.0,75.0,Crohns
DDFF-Max,14,500,71.42857142857143,75.0,Crohns
DDFF-Max,14,23813,67.85714285714286,75.0,Crohns
DDFF-Max,15,25,75.0,67.85714285714286,Crohns
DDFF-Max,15,50,75.0,67.85714285714286,Crohns
DDFF-Max,15,75,75.0,67.85714285714286,Crohns
DDFF-Max,15,100,75.0,67.85714285714286,Crohns
DDFF-Max,15,150,78.57142857142857,75.0,Crohns
DDFF-Max,15,200,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,15,300,71.42857142857143,71.42857142857143,Crohns
DDFF-Max,15,500,75.0,78.57142857142857,Crohns
DDFF-Max,15,23813,75.0,67.85714285714286,Crohns
DDFF-Max,16,25,85.71428571428571,85.71428571428571,Crohns
DDFF-Max,16,50,89.28571428571429,75.0,Crohns
DDFF-Max,16,75,85.71428571428571,71.42857142857143,Crohns
DDFF-Max,16,100,89.28571428571429,82.14285714285714,Crohns
DDFF-Max,16,150,85.71428571428571,85.71428571428571,Crohns
DDFF-Max,16,200,89.28571428571429,89.28571428571429,Crohns
DDFF-Max,16,300,85.71428571428571,92.85714285714286,Crohns
DDFF-Max,16,500,92.85714285714286,89.28571428571429,Crohns
DDFF-Max,16,23813,82.14285714285714,89.28571428571429,Crohns
DDFF-Max,17,25,75.0,71.42857142857143,Crohns
DDFF-Max,17,50,75.0,78.57142857142857,Crohns
DDFF-Max,17,75,78.57142857142857,75.0,Crohns
DDFF-Max,17,100,82.14285714285714,85.71428571428571,Crohns
DDFF-Max,17,150,85.71428571428571,78.57142857142857,Crohns
DDFF-Max,17,200,85.71428571428571,78.57142857142857,Crohns
DDFF-Max,17,300,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,17,500,85.71428571428571,78.57142857142857,Crohns
DDFF-Max,17,23813,78.57142857142857,78.57142857142857,Crohns
DDFF-Max,18,25,75.0,64.28571428571429,Crohns
DDFF-Max,18,50,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,18,75,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,18,100,78.57142857142857,85.71428571428571,Crohns
DDFF-Max,18,150,78.57142857142857,85.71428571428571,Crohns
DDFF-Max,18,200,82.14285714285714,85.71428571428571,Crohns
DDFF-Max,18,300,78.57142857142857,82.14285714285714,Crohns
DDFF-Max,18,500,75.0,85.71428571428571,Crohns
DDFF-Max,18,23813,75.0,78.57142857142857,Crohns
DDFF-Max,19,25,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,19,50,67.85714285714286,82.14285714285714,Crohns
DDFF-Max,19,75,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,19,100,71.42857142857143,78.57142857142857,Crohns
DDFF-Max,19,150,75.0,75.0,Crohns
DDFF-Max,19,200,71.42857142857143,71.42857142857143,Crohns
